//Copyright (C) 2010-2020 Primarius Technologies Co., Ltd.
// All rights reserved.

ObjInfo{DataType=NMOS,GroupNo=5,DrainPadNo=0,GatePadNo=5,SourcePadNo=0,SubstratePadNo=0}
ProbeInfo{}
Version{3.21}
ModelType{DC}
DataType{NMOS}
Delimiter{,}
WorkingMode{Forward}
Instance{W=4.,L=0.8,T=25.}
Parameter{Tox=0}
Node{D|0|0.000000,G|0|0.000000,S|0|0.000000,B|0|0.000000}
MeasurementSetup{bsim4nmos.set}
Input{Vgd,Vbs,Vds,Vgs}
Output{Ijd,Ijs,Ib,Is,Ig,Id}
{Id_Vg}
[Vgs,Id(Vbs=0.0),Id(Vbs=-0.3),Id(Vbs=-0.6),Id(Vbs=-0.9),Id(Vbs=-1.2),Vds=5.e-002,Ref_VS=0.0]
-0.68, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.66, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.64, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.62, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.60, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.58, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.56, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.54, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.52, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.50, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.48, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.46, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.44, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.42, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.40, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.38, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.36, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.34, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.32, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.30, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.28, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.26, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.24, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.22, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.18, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.16, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.14, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.12, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.06, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
{Ig_Vg}
[Vgs,Id(Vds=0.0),Id(Vds=0.4),Id(Vds=0.8),Id(Vds=1.2),Vbs=0.0,Ref_VS=0.0]
-1.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.15, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.05, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.95, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.90, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.85, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.80, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.75, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.70, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.65, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.60, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.55, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.50, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.45, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.40, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.35, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.30, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.25, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.15, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.05, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.050, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.100, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.150, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.200, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.250, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.300, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.350, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.400, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.450, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.500, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.550, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.600, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.650, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.700, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.750, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.800, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.850, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.900, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.950, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.000, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.050, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.100, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.150, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.200, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
[Vgs,Ig(Vds=0.0),Ig(Vds=0.4),Ig(Vds=0.8),Ig(Vds=1.2),Vbs=0.0,Ref_VS=0.0]
-1.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.15, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.05, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.95, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.90, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.85, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.80, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.75, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.70, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.65, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.60, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.55, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.50, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.45, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.40, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.35, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.30, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.25, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.15, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.05, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.050, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.100, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.150, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.200, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.250, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.300, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.350, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.400, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.450, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.500, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.550, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.600, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.650, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.700, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.750, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.800, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.850, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.900, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.950, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.000, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.050, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.100, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.150, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.200, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
[Vgs,Is(Vds=0.0),Is(Vds=0.4),Is(Vds=0.8),Is(Vds=1.2),Vbs=0.0,Ref_VS=0.0]
-1.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.15, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.05, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-1.00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.95, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.90, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.85, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.80, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.75, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.70, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.65, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.60, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.55, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.50, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.45, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.40, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.35, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.30, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.25, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.15, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-0.05, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.050, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.100, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.150, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.200, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.250, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.300, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.350, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.400, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.450, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.500, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.550, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.600, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.650, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.700, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.750, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.800, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.850, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.900, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.950, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.000, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.050, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.100, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.150, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.200, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
{Is_Vg}
[Vgd,Is(Vbd=0.0),Is(Vbd=-0.3),Is(Vbd=-0.6),Is(Vbd=-0.9),Is(Vbd=-1.2),Vsd=5.e-002,Ref_VD=0.0]
0.00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.06, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.12, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.14, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.16, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.18, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.22, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.24, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.26, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.28, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.30, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.32, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.34, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.36, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.38, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.40, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.42, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.44, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.46, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.48, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.50, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.52, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.54, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.56, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.58, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.60, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.62, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.64, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.66, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.68, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.70, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.72, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.74, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.76, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.78, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.80, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.82, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.84, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.86, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.88, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.90, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.92, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.94, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.96, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.98, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.06, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.12, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.14, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.16, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.18, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
[Vgd,Is(Vbd=0.0),Is(Vbd=-0.3),Is(Vbd=-0.6),Is(Vbd=-0.9),Is(Vbd=-1.2),Vsd=1.2,Ref_VD=0.0]
0.00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.06, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.10, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.12, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.14, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.16, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.18, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.20, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.22, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.24, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.26, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.28, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.30, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.32, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.34, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.36, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.38, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.40, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.42, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.44, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.46, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.48, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.50, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.52, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.54, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.56, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.58, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.60, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.62, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.64, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.66, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.68, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.70, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.72, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.74, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.76, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.78, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.80, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.82, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.84, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.86, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.88, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.90, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.92, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.94, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.96, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.98, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
